date,value
1995-08-30,14770
1995-08-31,14847
1995-09-01,14837
1995-09-02,12494
1995-09-03,11919
1995-09-04,13869
1995-09-05,14797
1995-09-06,14591
1995-09-07,14584
1995-09-08,14711
1995-09-09,13271
1995-09-10,14015
1995-09-11,14639
1995-09-12,14620
1995-09-13,14595
1995-09-14,14620
1995-09-15,14579
1995-09-16,12984
1995-09-17,13855
1995-09-18,14571
1995-09-19,14551
1995-09-20,14585
1995-09-21,14581
1995-09-22,14609
1995-09-23,13071
1995-09-24,13904
1995-09-25,14526
1995-09-26,14538
1995-09-27,14564
1995-09-28,14625
1995-09-29,14623
1995-09-30,13048
1995-10-01,13930
1995-10-02,14388
1995-10-03,14539
1995-10-04,14427
1995-10-05,14490
1995-10-06,14675
1995-10-07,13011
1995-10-08,13962
1995-10-09,14694
1995-10-10,14646
1995-10-11,14667
1995-10-12,14702
1995-10-13,14603
1995-10-14,13005
1995-10-15,13947
1995-10-16,14703
1995-10-17,14642
1995-10-18,14637
1995-10-19,14685
1995-10-20,14681
1995-10-21,12987
1995-10-22,13952
1995-10-23,14574
1995-10-24,14671
1995-10-25,14687
1995-10-26,14684
1995-10-27,14647
1995-10-28,12913
1995-10-29,13932
1995-10-30,14633
1995-10-31,14412
1995-11-01,14456
1995-11-02,14527
1995-11-03,14641
1995-11-04,12865
1995-11-05,13893
1995-11-06,14562
1995-11-07,14517
1995-11-08,14591
1995-11-09,14676
1995-11-10,14584
1995-11-11,12480
1995-11-12,13870
1995-11-13,14616
1995-11-14,14365
1995-11-15,14402
1995-11-16,14612
1995-11-17,14649
1995-11-18,12955
1995-11-19,13855
1995-11-20,14539
1995-11-21,14726
1995-11-22,14909
1995-11-23,10899
1995-11-24,11103
1995-11-25,12919
1995-11-26,14232
1995-11-27,14636
1995-11-28,14675
1995-11-29,14469
1995-11-30,14588
1995-12-01,14487
1995-12-02,12946
1995-12-03,13895
1995-12-04,14619
1995-12-05,14555
1995-12-06,14581
1995-12-07,14570
1995-12-08,13798
1995-12-09,12290
1995-12-10,13569
1995-12-11,14344
1995-12-12,14350
1995-12-13,13860
1995-12-14,13886
1995-12-15,14460
1995-12-16,12885
1995-12-17,13797
1995-12-18,14332
1995-12-19,12705
1995-12-20,13698
1995-12-21,14592
1995-12-22,14723
1995-12-23,13060
1995-12-24,11921
1995-12-25,12970
1995-12-26,14629
1995-12-27,14633
1995-12-28,14606
1995-12-29,14589
1995-12-30,12939
1995-12-31,12719
1996-01-01,13266
1996-01-02,13882
1996-01-03,13807
1996-01-04,14441
1996-01-05,14441
1996-01-06,12353
1996-01-07,10380
1996-01-08,10503
1996-01-09,12259
1996-01-10,13995
1996-01-11,13453
1996-01-12,13152
1996-01-13,12713
1996-01-14,13762
1996-01-15,14551
1996-01-16,14107
1996-01-17,13370
1996-01-18,12727
1996-01-19,13750
1996-01-20,12644
1996-01-21,13741
1996-01-22,14476
1996-01-23,14152
1996-01-24,14325
1996-01-25,14413
1996-01-26,14240
1996-01-27,12335
1996-01-28,13567
1996-01-29,14337
1996-01-30,14223
1996-01-31,14264
1996-02-01,13949
1996-02-02,13063
1996-02-03,11210
1996-02-04,13231
1996-02-05,14305
1996-02-06,14384
1996-02-07,14535
1996-02-08,14484
1996-02-09,14558
1996-02-10,12974
1996-02-11,13911
1996-02-12,14518
1996-02-13,14568
1996-02-14,14460
1996-02-15,14646
1996-02-16,13684
1996-02-17,12768
1996-02-18,13807
1996-02-19,14529
1996-02-20,14257
1996-02-21,13848
1996-02-22,14228
1996-02-23,14370
1996-02-24,13003
1996-02-25,13986
1996-02-26,14573
1996-02-27,14585
1996-02-28,14597
1996-02-29,14647
1996-03-01,14717
1996-03-02,12969
1996-03-03,13915
1996-03-04,14576
1996-03-05,14449
1996-03-06,14159
1996-03-07,13907
1996-03-08,14228
1996-03-09,13093
1996-03-10,14011
1996-03-11,14713
1996-03-12,14666
1996-03-13,14359
1996-03-14,14764
1996-03-15,14809
1996-03-16,13149
1996-03-17,14067
1996-03-18,14657
1996-03-19,14453
1996-03-20,14201
1996-03-21,14686
1996-03-22,14828
1996-03-23,13111
1996-03-24,13899
1996-03-25,14327
1996-03-26,14737
1996-03-27,14707
1996-03-28,14700
1996-03-29,14692
1996-03-30,13092
1996-03-31,14005
1996-04-01,14638
1996-04-02,14714
1996-04-03,14760
1996-04-04,14725
1996-04-05,14622
1996-04-06,12925
1996-04-07,13847
1996-04-08,14692
1996-04-09,14670
1996-04-10,14603
1996-04-11,14782
1996-04-12,14592
1996-04-13,13095
1996-04-14,14018
1996-04-15,14675
1996-04-16,14655
1996-04-17,14719
1996-04-18,14767
1996-04-19,14774
1996-04-20,13094
1996-04-21,14030
1996-04-22,14598
1996-04-23,14582
1996-04-24,14688
1996-04-25,14691
1996-04-26,14711
1996-04-27,13065
1996-04-28,13939
1996-04-29,14405
1996-04-30,14409
1996-05-01,14616
1996-05-02,14706
1996-05-03,14720
1996-05-04,13036
1996-05-05,13914
1996-05-06,14591
1996-05-07,14665
1996-05-08,14469
1996-05-09,14187
1996-05-10,14458
1996-05-11,13086
1996-05-12,13951
1996-05-13,14689
1996-05-14,14626
1996-05-15,14632
1996-05-16,14399
1996-05-17,14670
1996-05-18,13189
1996-05-19,14013
1996-05-20,14542
1996-05-21,14429
1996-05-22,14651
1996-05-23,14712
1996-05-24,14600
1996-05-25,12882
1996-05-26,12762
1996-05-27,14101
1996-05-28,14572
1996-05-29,14592
1996-05-30,14675
1996-05-31,14744
1996-06-01,13230
1996-06-02,14116
1996-06-03,14693
1996-06-04,14691
1996-06-05,14702
1996-06-06,14767
1996-06-07,14900
1996-06-08,13529
1996-06-09,14227
1996-06-10,14745
1996-06-11,14720
1996-06-12,14660
1996-06-13,14758
1996-06-14,14868
1996-06-15,13622
1996-06-16,14351
1996-06-17,14678
1996-06-18,14734
1996-06-19,14810
1996-06-20,14891
1996-06-21,15029
1996-06-22,13702
1996-06-23,14362
1996-06-24,14622
1996-06-25,14866
1996-06-26,14896
1996-06-27,14955
1996-06-28,15084
1996-06-29,13741
1996-06-30,14339
1996-07-01,14887
1996-07-02,14940
1996-07-03,14926
1996-07-04,12391
1996-07-05,12388
1996-07-06,13481
1996-07-07,14463
1996-07-08,14762
1996-07-09,14793
1996-07-10,14937
1996-07-11,14956
1996-07-12,14791
1996-07-13,13663
1996-07-14,14357
1996-07-15,14842
1996-07-16,14974
1996-07-17,14702
1996-07-18,14629
1996-07-19,14891
1996-07-20,13730
1996-07-21,14411
1996-07-22,14963
1996-07-23,14878
1996-07-24,14895
1996-07-25,14931
1996-07-26,14987
1996-07-27,13709
1996-07-28,14328
1996-07-29,14839
1996-07-30,14811
1996-07-31,14771
1996-08-01,14961
1996-08-02,15047
1996-08-03,13776
1996-08-04,14431
1996-08-05,15002
1996-08-06,14993
1996-08-07,14924
1996-08-08,14851
1996-08-09,14983
1996-08-10,13756
1996-08-11,14457
1996-08-12,14941
1996-08-13,14916
1996-08-14,14962
1996-08-15,14874
1996-08-16,14948
1996-08-17,13821
1996-08-18,14474
1996-08-19,15021
1996-08-20,14887
1996-08-21,14953
1996-08-22,14892
1996-08-23,14886
1996-08-24,13671
1996-08-25,14428
1996-08-26,14944
1996-08-27,14890
1996-08-28,14917
1996-08-29,15004
1996-08-30,15044
1996-08-31,12692
1996-09-01,12297
1996-09-02,14316
1996-09-03,15015
1996-09-04,14863
1996-09-05,14691
1996-09-06,14132
1996-09-07,13554
1996-09-08,14102
1996-09-09,14722
1996-09-10,14674
1996-09-11,14662
1996-09-12,14795
1996-09-13,14753
1996-09-14,13303
1996-09-15,14049
1996-09-16,14736
1996-09-17,14671
1996-09-18,14667
1996-09-19,14823
1996-09-20,14815
1996-09-21,13270
1996-09-22,14061
1996-09-23,14663
1996-09-24,14698
1996-09-25,14771
1996-09-26,14679
1996-09-27,14792
1996-09-28,13271
1996-09-29,14066
1996-09-30,14721
1996-10-01,14778
1996-10-02,14830
1996-10-03,14851
1996-10-04,14868
1996-10-05,13362
1996-10-06,14131
1996-10-07,14761
1996-10-08,14573
1996-10-09,14834
1996-10-10,14871
1996-10-11,14895
1996-10-12,13388
1996-10-13,14150
1996-10-14,14845
1996-10-15,14840
1996-10-16,14819
1996-10-17,14712
1996-10-18,14704
1996-10-19,12993
1996-10-20,13935
1996-10-21,14364
1996-10-22,14620
1996-10-23,14739
1996-10-24,14843
1996-10-25,14824
1996-10-26,13260
1996-10-27,13983
1996-10-28,14820
1996-10-29,14559
1996-10-30,14649
1996-10-31,14829
1996-11-01,14865
1996-11-02,13256
1996-11-03,14154
1996-11-04,14863
1996-11-05,14822
1996-11-06,14700
1996-11-07,14763
1996-11-08,14622
1996-11-09,13185
1996-11-10,14067
1996-11-11,14815
1996-11-12,14754
1996-11-13,14482
1996-11-14,14834
1996-11-15,14734
1996-11-16,13134
1996-11-17,14105
1996-11-18,14797
1996-11-19,14400
1996-11-20,14638
1996-11-21,14697
1996-11-22,14864
1996-11-23,13239
1996-11-24,13698
1996-11-25,14467
1996-11-26,14899
1996-11-27,15106
1996-11-28,11475
1996-11-29,11579
1996-11-30,13527
1996-12-01,14471
1996-12-02,15012
1996-12-03,14922
1996-12-04,14811
1996-12-05,14500
1996-12-06,14590
1996-12-07,13268
1996-12-08,14095
1996-12-09,14806
1996-12-10,14816
1996-12-11,14658
1996-12-12,14490
1996-12-13,14801
1996-12-14,13286
1996-12-15,14052
1996-12-16,14732
1996-12-17,14661
1996-12-18,14614
1996-12-19,14915
1996-12-20,15005
1996-12-21,13535
1996-12-22,14292
1996-12-23,14791
1996-12-24,13273
1996-12-25,13220
1996-12-26,14548
1996-12-27,14448
1996-12-28,13314
1996-12-29,13914
1996-12-30,14501
1996-12-31,13326
1997-01-01,13598
1997-01-02,14530
1997-01-03,14779
1997-01-04,13530
1997-01-05,14075
1997-01-06,14767
1997-01-07,14787
1997-01-08,14437
1997-01-09,13571
1997-01-10,14362
1997-01-11,12942
1997-01-12,13770
1997-01-13,14117
1997-01-14,14370
1997-01-15,13752
1997-01-16,14236
1997-01-17,14682
1997-01-18,13176
1997-01-19,14003
1997-01-20,14732
1997-01-21,14567
1997-01-22,14668
1997-01-23,14818
1997-01-24,14484
1997-01-25,13154
1997-01-26,13735
1997-01-27,14285
1997-01-28,14700
1997-01-29,14782
1997-01-30,14720
1997-01-31,14852
1997-02-01,13235
1997-02-02,14114
1997-02-03,14861
1997-02-04,14758
1997-02-05,14908
1997-02-06,14931
1997-02-07,14820
1997-02-08,13119
1997-02-09,14082
1997-02-10,14926
1997-02-11,14875
1997-02-12,14841
1997-02-13,14942
1997-02-14,14878
1997-02-15,13269
1997-02-16,14119
1997-02-17,14924
1997-02-18,15020
1997-02-19,14917
1997-02-20,14804
1997-02-21,14469
1997-02-22,13321
1997-02-23,14236
1997-02-24,15033
1997-02-25,15000
1997-02-26,14792
1997-02-27,14875
1997-02-28,14974
1997-03-01,13316
1997-03-02,14201
1997-03-03,14727
1997-03-04,14880
1997-03-05,14831
1997-03-06,14802
1997-03-07,15097
1997-03-08,13474
1997-03-09,14342
1997-03-10,14928
1997-03-11,15048
1997-03-12,15089
1997-03-13,14760
1997-03-14,14740
1997-03-15,13430
1997-03-16,14347
1997-03-17,15031
1997-03-18,14890
1997-03-19,15093
1997-03-20,15117
1997-03-21,15201
1997-03-22,13561
1997-03-23,14349
1997-03-24,15025
1997-03-25,14935
1997-03-26,15034
1997-03-27,15123
1997-03-28,15013
1997-03-29,13440
1997-03-30,14290
1997-03-31,14525
1997-04-01,14345
1997-04-02,14927
1997-04-03,15020
1997-04-04,15123
1997-04-05,13365
1997-04-06,14162
1997-04-07,15014
1997-04-08,15043
1997-04-09,15010
1997-04-10,14965
1997-04-11,14954
1997-04-12,13446
1997-04-13,14369
1997-04-14,15090
1997-04-15,15074
1997-04-16,15075
1997-04-17,15081
1997-04-18,15084
1997-04-19,13440
1997-04-20,14357
1997-04-21,15036
1997-04-22,14955
1997-04-23,14861
1997-04-24,14969
1997-04-25,14977
1997-04-26,13345
1997-04-27,14267
1997-04-28,14940
1997-04-29,14999
1997-04-30,14947
1997-05-01,14795
1997-05-02,14980
1997-05-03,13186
1997-05-04,14252
1997-05-05,14968
1997-05-06,14880
1997-05-07,14970
1997-05-08,14999
1997-05-09,15046
1997-05-10,13384
1997-05-11,14270
1997-05-12,15061
1997-05-13,15023
1997-05-14,15042
1997-05-15,15059
1997-05-16,15098
1997-05-17,13429
1997-05-18,14273
1997-05-19,14874
1997-05-20,14992
1997-05-21,15034
1997-05-22,15088
1997-05-23,15156
1997-05-24,13165
1997-05-25,13157
1997-05-26,14520
1997-05-27,15041
1997-05-28,14965
1997-05-29,14994
1997-05-30,15079
1997-05-31,13402
1997-06-01,14364
1997-06-02,14840
1997-06-03,14936
1997-06-04,15056
1997-06-05,15095
1997-06-06,15130
1997-06-07,13682
1997-06-08,14535
1997-06-09,15082
1997-06-10,15087
1997-06-11,15142
1997-06-12,15157
1997-06-13,15068
1997-06-14,13856
1997-06-15,14597
1997-06-16,15113
1997-06-17,14932
1997-06-18,14595
1997-06-19,15125
1997-06-20,15130
1997-06-21,13908
1997-06-22,14483
1997-06-23,15162
1997-06-24,15154
1997-06-25,15020
1997-06-26,14901
1997-06-27,15230
1997-06-28,13927
1997-06-29,14596
1997-06-30,15048
1997-07-01,15092
1997-07-02,15143
1997-07-03,15278
1997-07-04,12965
1997-07-05,13152
1997-07-06,14680
1997-07-07,15246
1997-07-08,15175
1997-07-09,14815
1997-07-10,15166
1997-07-11,15248
1997-07-12,13975
1997-07-13,14679
1997-07-14,15059
1997-07-15,15006
1997-07-16,15103
1997-07-17,15142
1997-07-18,14889
1997-07-19,13773
1997-07-20,14619
1997-07-21,15092
1997-07-22,15151
1997-07-23,15157
1997-07-24,15169
1997-07-25,15254
1997-07-26,13979
1997-07-27,14630
1997-07-28,15124
1997-07-29,15156
1997-07-30,15129
1997-07-31,14838
1997-08-01,15192
1997-08-02,13995
1997-08-03,14618
1997-08-04,15201
1997-08-05,15123
1997-08-06,15188
1997-08-07,15247
1997-08-08,15269
1997-08-09,14038
1997-08-10,14717
1997-08-11,15238
1997-08-12,15147
1997-08-13,15112
1997-08-14,15250
1997-08-15,15252
1997-08-16,13690
1997-08-17,14300
1997-08-18,15162
1997-08-19,15089
1997-08-20,15112
1997-08-21,15179
1997-08-22,15245
1997-08-23,13999
1997-08-24,14674
1997-08-25,15279
1997-08-26,15135
1997-08-27,15228
1997-08-28,15229
1997-08-29,15352
1997-08-30,13500
1997-08-31,12922
1997-09-01,14513
1997-09-02,15188
1997-09-03,14939
1997-09-04,14980
1997-09-05,15019
1997-09-06,13431
1997-09-07,14301
1997-09-08,14964
1997-09-09,14893
1997-09-10,14857
1997-09-11,14743
1997-09-12,14897
1997-09-13,13173
1997-09-14,14122
1997-09-15,14961
1997-09-16,14847
1997-09-17,14929
1997-09-18,14944
1997-09-19,14871
1997-09-20,13066
1997-09-21,14248
1997-09-22,14994
1997-09-23,14893
1997-09-24,14982
1997-09-25,14998
1997-09-26,15019
1997-09-27,13203
1997-09-28,14259
1997-09-29,14930
1997-09-30,14912
1997-10-01,14882
1997-10-02,14969
1997-10-03,15066
1997-10-04,13193
1997-10-05,14250
1997-10-06,14982
1997-10-07,14904
1997-10-08,14955
1997-10-09,15010
1997-10-10,15052
1997-10-11,13186
1997-10-12,14230
1997-10-13,14925
1997-10-14,14994
1997-10-15,14830
1997-10-16,15002
1997-10-17,15024
1997-10-18,13152
1997-10-19,14233
1997-10-20,14994
1997-10-21,14930
1997-10-22,14939
1997-10-23,14781
1997-10-24,14817
1997-10-25,12322
1997-10-26,13627
1997-10-27,14745
1997-10-28,14892
1997-10-29,14983
1997-10-30,14984
1997-10-31,14861
1997-11-01,12998
1997-11-02,14066
1997-11-03,14895
1997-11-04,14876
1997-11-05,14720
1997-11-06,14741
1997-11-07,14901
1997-11-08,13090
1997-11-09,14110
1997-11-10,14811
1997-11-11,14896
1997-11-12,14863
1997-11-13,14695
1997-11-14,14427
1997-11-15,12874
1997-11-16,14133
1997-11-17,14848
1997-11-18,14828
1997-11-19,14833
1997-11-20,14895
1997-11-21,14889
1997-11-22,13068
1997-11-23,14070
1997-11-24,14852
1997-11-25,14960
1997-11-26,15107
1997-11-27,11301
1997-11-28,11806
1997-11-29,12977
1997-11-30,14468
1997-12-01,14997
1997-12-02,14941
1997-12-03,14810
1997-12-04,14913
1997-12-05,14892
1997-12-06,13030
1997-12-07,14042
1997-12-08,14533
1997-12-09,14386
1997-12-10,14195
1997-12-11,14798
1997-12-12,14824
1997-12-13,13040
1997-12-14,14044
1997-12-15,14907
1997-12-16,14917
1997-12-17,14896
1997-12-18,14860
1997-12-19,15035
1997-12-20,13351
1997-12-21,14089
1997-12-22,14776
1997-12-23,14627
1997-12-24,13294
1997-12-25,12389
1997-12-26,13982
1997-12-27,13315
1997-12-28,14236
1997-12-29,14591
1997-12-30,14583
1997-12-31,13397
1998-01-01,12964
1998-01-02,14071
1998-01-03,13197
1998-01-04,14136
1998-01-05,14661
1998-01-06,14070
1998-01-07,14387
1998-01-08,13757
1998-01-09,14681
1998-01-10,12987
1998-01-11,13780
1998-01-12,14174
1998-01-13,14636
1998-01-14,14543
1998-01-15,14362
1998-01-16,14362
1998-01-17,12886
1998-01-18,13863
1998-01-19,14769
1998-01-20,14758
1998-01-21,14679
1998-01-22,14557
1998-01-23,14481
1998-01-24,12900
1998-01-25,13939
1998-01-26,14744
1998-01-27,14639
1998-01-28,14504
1998-01-29,14813
1998-01-30,14819
1998-01-31,13002
1998-02-01,14010
1998-02-02,14656
1998-02-03,14492
1998-02-04,14410
1998-02-05,14235
1998-02-06,14700
1998-02-07,12874
1998-02-08,14021
1998-02-09,14611
1998-02-10,14559
1998-02-11,14680
1998-02-12,14941
1998-02-13,15046
1998-02-14,13093
1998-02-15,14031
1998-02-16,14801
1998-02-17,14570
1998-02-18,14702
1998-02-19,14859
1998-02-20,14976
1998-02-21,13157
1998-02-22,14181
1998-02-23,14844
1998-02-24,14492
1998-02-25,14358
1998-02-26,14855
1998-02-27,14973
1998-02-28,13221
1998-03-01,14217
1998-03-02,14913
1998-03-03,14900
1998-03-04,14921
1998-03-05,15016
1998-03-06,15057
1998-03-07,13130
1998-03-08,13871
1998-03-09,13334
1998-03-10,14854
1998-03-11,14851
1998-03-12,14938
1998-03-13,14988
1998-03-14,13284
1998-03-15,14242
1998-03-16,14877
1998-03-17,14801
1998-03-18,14561
1998-03-19,14828
1998-03-20,14887
1998-03-21,13244
1998-03-22,14113
1998-03-23,14931
1998-03-24,14832
1998-03-25,14923
1998-03-26,14967
1998-03-27,15044
1998-03-28,13323
1998-03-29,14289
1998-03-30,14925
1998-03-31,14795
1998-04-01,14884
1998-04-02,14784
1998-04-03,14795
1998-04-04,13139
1998-04-05,14166
1998-04-06,14953
1998-04-07,14853
1998-04-08,14867
1998-04-09,14871
1998-04-10,14745
1998-04-11,12979
1998-04-12,14112
1998-04-13,14927
1998-04-14,14910
1998-04-15,14822
1998-04-16,14867
1998-04-17,14935
1998-04-18,13157
1998-04-19,14188
1998-04-20,14885
1998-04-21,14807
1998-04-22,14868
1998-04-23,14757
1998-04-24,14929
1998-04-25,13118
1998-04-26,14182
1998-04-27,14849
1998-04-28,14761
1998-04-29,14759
1998-04-30,14823
1998-05-01,14756
1998-05-02,12987
1998-05-03,14086
1998-05-04,14728
1998-05-05,14560
1998-05-06,14404
1998-05-07,14497
1998-05-08,14631
1998-05-09,12972
1998-05-10,13859
1998-05-11,14610
1998-05-12,14574
1998-05-13,14666
1998-05-14,14748
1998-05-15,14741
1998-05-16,12984
1998-05-17,14010
1998-05-18,14713
1998-05-19,14563
1998-05-20,14658
1998-05-21,14763
1998-05-22,14900
1998-05-23,12426
1998-05-24,12356
1998-05-25,14176
1998-05-26,14837
1998-05-27,14670
1998-05-28,14663
1998-05-29,14724
1998-05-30,12987
1998-05-31,13651
1998-06-01,14640
1998-06-02,14633
1998-06-03,14737
1998-06-04,14693
1998-06-05,14846
1998-06-06,13285
1998-06-07,14267
1998-06-08,14895
1998-06-09,14862
1998-06-10,14670
1998-06-11,14617
1998-06-12,14862
1998-06-13,12904
1998-06-14,14255
1998-06-15,14810
1998-06-16,14486
1998-06-17,14754
1998-06-18,14747
1998-06-19,14574
1998-06-20,13498
1998-06-21,14293
1998-06-22,14864
1998-06-23,14668
1998-06-24,14837
1998-06-25,14917
1998-06-26,14594
1998-06-27,13144
1998-06-28,14243
1998-06-29,14719
1998-06-30,14243
1998-07-01,14843
1998-07-02,14984
1998-07-03,13360
1998-07-04,12317
1998-07-05,14307
1998-07-06,15023
1998-07-07,14881
1998-07-08,14848
1998-07-09,15016
1998-07-10,15046
1998-07-11,13588
1998-07-12,14442
1998-07-13,15066
1998-07-14,15007
1998-07-15,14982
1998-07-16,15008
1998-07-17,15049
1998-07-18,13589
1998-07-19,14484
1998-07-20,14908
1998-07-21,14765
1998-07-22,14795
1998-07-23,14876
1998-07-24,15036
1998-07-25,13589
1998-07-26,14470
1998-07-27,15007
1998-07-28,14997
1998-07-29,14835
1998-07-30,14876
1998-07-31,15105
1998-08-01,13630
1998-08-02,14387
1998-08-03,15022
1998-08-04,14717
1998-08-05,15013
1998-08-06,15080
1998-08-07,15094
1998-08-08,13666
1998-08-09,14540
1998-08-10,14584
1998-08-11,14961
1998-08-12,15048
1998-08-13,15176
1998-08-14,15224
1998-08-15,13726
1998-08-16,14559
1998-08-17,14923
1998-08-18,14790
1998-08-19,15017
1998-08-20,15171
1998-08-21,15194
1998-08-22,13671
1998-08-23,14565
1998-08-24,14586
1998-08-25,14854
1998-08-26,14908
1998-08-27,15017
1998-08-28,14975
1998-08-29,12345
1998-08-30,13135
1998-08-31,13606
1998-09-01,13593
1998-09-02,13545
1998-09-03,13648
1998-09-04,13737
1998-09-05,11370
1998-09-06,11095
1998-09-07,12942
1998-09-08,13669
1998-09-09,13550
1998-09-10,13577
1998-09-11,13644
1998-09-12,12009
1998-09-13,12975
1998-09-14,13590
1998-09-15,13491
1998-09-16,13995
1998-09-17,14120
1998-09-18,14363
1998-09-19,12728
1998-09-20,14051
1998-09-21,14851
1998-09-22,14882
1998-09-23,14963
1998-09-24,14929
1998-09-25,14444
1998-09-26,12975
1998-09-27,13918
1998-09-28,14732
1998-09-29,14732
1998-09-30,14890
1998-10-01,14858
1998-10-02,14743
1998-10-03,12941
1998-10-04,14209
1998-10-05,14103
1998-10-06,14590
1998-10-07,14944
1998-10-08,15010
1998-10-09,15003
1998-10-10,13162
1998-10-11,14245
1998-10-12,14952
1998-10-13,14995
1998-10-14,14985
1998-10-15,15011
1998-10-16,15072
1998-10-17,13015
1998-10-18,14278
1998-10-19,15014
1998-10-20,14979
1998-10-21,14977
1998-10-22,15022
1998-10-23,15106
1998-10-24,13045
1998-10-25,14256
1998-10-26,15001
1998-10-27,14905
1998-10-28,14920
1998-10-29,14925
1998-10-30,14972
1998-10-31,12901
1998-11-01,14136
1998-11-02,14778
1998-11-03,14843
1998-11-04,14917
1998-11-05,14977
1998-11-06,15024
1998-11-07,12908
1998-11-08,14220
1998-11-09,14859
1998-11-10,14240
1998-11-11,14835
1998-11-12,15002
1998-11-13,15066
1998-11-14,12986
1998-11-15,14315
1998-11-16,14844
1998-11-17,14827
1998-11-18,14913
1998-11-19,14994
1998-11-20,15100
1998-11-21,13056
1998-11-22,14269
1998-11-23,14916
1998-11-24,15098
1998-11-25,15192
1998-11-26,11176
1998-11-27,11766
1998-11-28,13272
1998-11-29,14557
1998-11-30,15023
1998-12-01,15024
1998-12-02,14756
1998-12-03,14967
1998-12-04,15009
1998-12-05,12969
1998-12-06,14158
1998-12-07,14901
1998-12-08,14809
1998-12-09,14817
1998-12-10,14980
1998-12-11,15049
1998-12-12,13036
1998-12-13,14107
1998-12-14,14927
1998-12-15,15046
1998-12-16,14998
1998-12-17,15107
1998-12-18,15130
1998-12-19,13157
1998-12-20,14205
1998-12-21,14823
1998-12-22,14954
1998-12-23,13969
1998-12-24,13368
1998-12-25,12312
1998-12-26,13095
1998-12-27,13999
1998-12-28,14667
1998-12-29,14624
1998-12-30,14842
1998-12-31,13394
1999-01-01,12680
1999-01-02,10249
1999-01-03,12321
1999-01-04,14306
1999-01-05,14588
1999-01-06,14177
1999-01-07,14477
1999-01-08,12964
1999-01-09,12103
1999-01-10,13985
1999-01-11,14158
1999-01-12,14556
1999-01-13,14121
1999-01-14,13289
1999-01-15,13732
1999-01-16,12581
1999-01-17,13855
1999-01-18,14535
1999-01-19,14718
1999-01-20,14603
1999-01-21,14655
1999-01-22,14085
1999-01-23,11826
1999-01-24,13874
1999-01-25,14846
1999-01-26,14728
1999-01-27,14891
1999-01-28,14810
1999-01-29,14972
1999-01-30,12626
1999-01-31,13960
1999-02-01,14669
1999-02-02,14676
1999-02-03,14980
1999-02-04,14988
1999-02-05,15141
1999-02-06,12766
1999-02-07,13750
1999-02-08,14409
1999-02-09,14262
1999-02-10,14228
1999-02-11,14039
1999-02-12,14283
1999-02-13,12390
1999-02-14,13762
1999-02-15,14932
1999-02-16,15074
1999-02-17,14962
1999-02-18,15005
1999-02-19,15105
1999-02-20,13063
1999-02-21,14346
1999-02-22,15111
1999-02-23,14926
1999-02-24,15075
1999-02-25,14760
1999-02-26,15095
1999-02-27,13108
1999-02-28,14199
1999-03-01,15057
1999-03-02,15020
1999-03-03,14943
1999-03-04,14857
1999-03-05,14829
1999-03-06,12495
1999-03-07,14109
1999-03-08,14055
1999-03-09,13712
1999-03-10,15036
1999-03-11,15144
1999-03-12,15113
1999-03-13,13185
1999-03-14,14036
1999-03-15,14647
1999-03-16,15054
1999-03-17,15141
1999-03-18,15131
1999-03-19,15295
1999-03-20,13270
1999-03-21,14363
1999-03-22,15171
1999-03-23,15193
1999-03-24,15154
1999-03-25,15208
1999-03-26,15328
1999-03-27,13297
1999-03-28,14427
1999-03-29,15262
1999-03-30,15145
1999-03-31,15171
1999-04-01,15190
1999-04-02,14963
1999-04-03,12655
1999-04-04,14243
1999-04-05,15205
1999-04-06,15148
1999-04-07,15170
1999-04-08,15154
1999-04-09,14903
1999-04-10,13115
1999-04-11,14356
1999-04-12,15246
1999-04-13,15206
1999-04-14,15214
1999-04-15,15115
1999-04-16,15163
1999-04-17,13195
1999-04-18,14426
1999-04-19,15279
1999-04-20,15209
1999-04-21,15215
1999-04-22,14552
1999-04-23,14828
1999-04-24,13124
1999-04-25,14414
1999-04-26,14756
1999-04-27,15149
1999-04-28,15186
1999-04-29,15151
1999-04-30,15167
1999-05-01,13185
1999-05-02,14294
1999-05-03,15140
1999-05-04,14763
1999-05-05,14878
1999-05-06,14913
1999-05-07,15112
1999-05-08,13143
1999-05-09,14407
1999-05-10,14788
1999-05-11,15091
1999-05-12,14897
1999-05-13,15147
1999-05-14,15308
1999-05-15,13357
1999-05-16,14448
1999-05-17,14341
1999-05-18,14610
1999-05-19,14884
1999-05-20,15198
1999-05-21,15339
1999-05-22,13279
1999-05-23,14425
1999-05-24,14590
1999-05-25,15089
1999-05-26,15164
1999-05-27,15339
1999-05-28,15399
1999-05-29,12662
1999-05-30,12480
1999-05-31,14527
1999-06-01,15090
1999-06-02,15103
1999-06-03,15318
1999-06-04,15322
1999-06-05,13462
1999-06-06,14601
1999-06-07,15203
1999-06-08,15210
1999-06-09,15234
1999-06-10,14942
1999-06-11,14889
1999-06-12,13148
1999-06-13,14350
1999-06-14,15193
1999-06-15,15259
1999-06-16,15401
1999-06-17,15480
1999-06-18,15516
1999-06-19,13757
1999-06-20,14781
1999-06-21,15482
1999-06-22,15127
1999-06-23,15273
1999-06-24,15458
1999-06-25,15413
1999-06-26,13703
1999-06-27,14735
1999-06-28,15048
